year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,5,1851,1859,-8,2143,2208,-25,UA,1128,N13750,LGA,IAH,206,1416,18,59,2013-11-05T23:00:00Z
2013,3,29,745,750,-5,1041,1045,-4,B6,389,N706JB,LGA,MCO,136,950,7,50,2013-03-29T11:00:00Z
2013,9,20,1454,1459,-5,1747,1814,-27,AA,2297,N3GSAA,LGA,MIA,138,1096,14,59,2013-09-20T18:00:00Z
2013,4,22,1956,1755,121,2305,2103,122,UA,535,N505UA,JFK,LAX,337,2475,17,55,2013-04-22T21:00:00Z
2013,2,22,NA,1600,NA,NA,1732,NA,9E,3453,NA,JFK,BOS,NA,187,16,0,2013-02-22T21:00:00Z
2013,12,16,1310,1310,0,1409,1408,1,EV,5901,N14186,EWR,ALB,34,143,13,10,2013-12-16T18:00:00Z
2013,8,5,1950,1940,10,2248,2224,24,EV,4204,N11155,EWR,OKC,188,1325,19,40,2013-08-05T23:00:00Z
2013,10,4,741,745,-4,954,1005,-11,DL,807,N349NB,EWR,ATL,104,746,7,45,2013-10-04T11:00:00Z
2013,6,7,812,815,-3,1146,1122,24,DL,269,N939DL,JFK,MIA,157,1089,8,15,2013-06-07T12:00:00Z
2013,5,15,2204,2129,35,30,26,4,UA,1692,N38257,EWR,MCO,125,937,21,29,2013-05-16T01:00:00Z
2013,10,8,1812,1803,9,1934,1945,-11,UA,1177,N73283,EWR,ORD,105,719,18,3,2013-10-08T22:00:00Z
2013,5,29,1233,1210,23,1410,1407,3,EV,3852,N13968,EWR,DAY,79,533,12,10,2013-05-29T16:00:00Z
2013,4,29,556,601,-5,852,933,-41,UA,421,N420UA,EWR,SFO,329,2565,6,1,2013-04-29T10:00:00Z
2013,8,4,1754,1800,-6,1932,1913,19,US,2158,N948UW,LGA,BOS,39,184,18,0,2013-08-04T22:00:00Z
2013,4,5,1353,1400,-7,1500,1513,-13,US,2177,N749US,LGA,DCA,39,214,14,0,2013-04-05T18:00:00Z
2013,9,2,1119,1125,-6,1217,1231,-14,B6,2380,N284JB,EWR,BOS,38,200,11,25,2013-09-02T15:00:00Z
2013,8,11,1738,1659,39,1931,1821,70,EV,4304,N16151,EWR,IAD,41,212,16,59,2013-08-11T20:00:00Z
2013,12,15,1721,1724,-3,1942,1953,-11,UA,509,N558UA,LGA,DEN,234,1620,17,24,2013-12-15T22:00:00Z
2013,7,30,729,729,0,1012,1019,-7,B6,461,N606JB,LGA,PBI,136,1035,7,29,2013-07-30T11:00:00Z
2013,8,18,638,638,0,802,812,-10,EV,4424,N11165,EWR,RDU,66,416,6,38,2013-08-18T10:00:00Z
2013,2,2,834,840,-6,1100,1112,-12,EV,4388,N15983,EWR,JAX,127,820,8,40,2013-02-02T13:00:00Z
2013,11,19,1624,1629,-5,1943,1932,11,B6,1161,N583JB,LGA,PBI,142,1035,16,29,2013-11-19T21:00:00Z
2013,7,1,1756,1555,121,1925,1740,105,WN,493,N914WN,LGA,STL,131,888,15,55,2013-07-01T19:00:00Z
2013,8,30,642,630,12,925,924,1,B6,929,N583JB,JFK,RSW,144,1074,6,30,2013-08-30T10:00:00Z
2013,12,6,1810,1816,-6,1950,2008,-18,UA,1053,N16701,EWR,CLE,76,404,18,16,2013-12-06T23:00:00Z
2013,11,8,835,837,-2,1132,1148,-16,UA,1440,N23721,EWR,PBI,153,1023,8,37,2013-11-08T13:00:00Z
2013,12,16,659,655,4,915,921,-6,UA,343,N579UA,LGA,DEN,234,1620,6,55,2013-12-16T11:00:00Z
2013,11,18,1601,1605,-4,1811,1827,-16,EV,4538,N10575,EWR,SDF,111,642,16,5,2013-11-18T21:00:00Z
2013,5,26,1554,1555,-1,1826,1839,-13,DL,161,N375DA,JFK,LAS,296,2248,15,55,2013-05-26T19:00:00Z
2013,7,6,2112,2115,-3,59,126,-27,DL,347,N3766,JFK,SJU,194,1598,21,15,2013-07-07T01:00:00Z
2013,2,10,1719,1655,24,2039,2009,30,B6,185,N646JB,JFK,SAN,344,2446,16,55,2013-02-10T21:00:00Z
2013,9,4,1457,1455,2,1616,1614,2,DL,1164,N327NW,JFK,BOS,43,187,14,55,2013-09-04T18:00:00Z
2013,3,25,1025,929,56,1144,1044,60,EV,4636,N13956,EWR,DCA,41,199,9,29,2013-03-25T13:00:00Z
2013,8,2,700,700,0,950,1004,-14,DL,763,N194DN,JFK,LAX,313,2475,7,0,2013-08-02T11:00:00Z
2013,2,7,941,945,-4,1116,1135,-19,WN,469,N930WN,LGA,BNA,121,764,9,45,2013-02-07T14:00:00Z
2013,8,9,1206,1203,3,1418,1435,-17,UA,1712,N38424,EWR,IAH,173,1400,12,3,2013-08-09T16:00:00Z
2013,9,30,1557,1600,-3,1832,1835,-3,DL,221,N967DL,LGA,ATL,103,762,16,0,2013-09-30T20:00:00Z
2013,5,23,1957,1929,28,5,2310,55,UA,1207,N27239,EWR,SFO,366,2565,19,29,2013-05-23T23:00:00Z
2013,9,18,607,615,-8,801,811,-10,US,1772,N556UW,JFK,CLT,85,541,6,15,2013-09-18T10:00:00Z
2013,10,30,554,600,-6,753,758,-5,EV,5068,N713EV,EWR,DTW,84,488,6,0,2013-10-30T10:00:00Z
2013,11,7,1548,1549,-1,1857,1859,-2,UA,1118,N38454,EWR,RSW,165,1068,15,49,2013-11-07T20:00:00Z
2013,3,27,1354,1359,-5,1613,1629,-16,DL,2247,N679DA,LGA,ATL,112,762,13,59,2013-03-27T17:00:00Z
2013,12,17,1955,1850,65,2355,2205,110,DL,1854,N302NB,LGA,FLL,162,1076,18,50,2013-12-17T23:00:00Z
2013,4,14,1820,1825,-5,1959,2005,-6,WN,1354,N230WN,LGA,BNA,121,764,18,25,2013-04-14T22:00:00Z
2013,10,21,1736,1740,-4,2026,2035,-9,AA,67,N3DVAA,JFK,SAN,330,2446,17,40,2013-10-21T21:00:00Z
2013,6,13,1846,1700,106,2043,1844,119,UA,1491,N38268,LGA,ORD,112,733,17,0,2013-06-13T21:00:00Z
2013,4,25,1810,1632,98,1940,1811,89,EV,4702,N12163,EWR,GSO,69,445,16,32,2013-04-25T20:00:00Z
2013,6,24,1012,1012,0,1122,1132,-10,EV,4187,N15985,EWR,BNA,108,748,10,12,2013-06-24T14:00:00Z
2013,8,2,1856,1830,26,2107,2055,12,WN,1454,N948WN,EWR,MSY,154,1167,18,30,2013-08-02T22:00:00Z
2013,10,29,1157,1205,-8,1334,1350,-16,MQ,3404,N804MQ,LGA,RDU,65,431,12,5,2013-10-29T16:00:00Z
2013,3,26,1152,1154,-2,1411,1420,-9,FL,347,N267AT,LGA,ATL,107,762,11,54,2013-03-26T15:00:00Z
2013,9,15,1002,1000,2,1442,1445,-3,HA,51,N391HA,JFK,HNL,615,4983,10,0,2013-09-15T14:00:00Z
2013,12,30,735,745,-10,1101,1100,1,AA,1111,N3BYAA,LGA,DFW,245,1389,7,45,2013-12-30T12:00:00Z
2013,11,1,1256,1300,-4,1443,1450,-7,MQ,3388,N834MQ,LGA,CMH,88,479,13,0,2013-11-01T17:00:00Z
2013,4,4,1641,1646,-5,1812,1825,-13,UA,1683,N37464,EWR,CLE,68,404,16,46,2013-04-04T20:00:00Z
2013,12,10,NA,1645,NA,NA,1815,NA,WN,1104,N8305E,LGA,MDW,NA,725,16,45,2013-12-10T21:00:00Z
2013,5,31,738,746,-8,904,927,-23,EV,3824,N13550,EWR,GSO,68,445,7,46,2013-05-31T11:00:00Z
2013,5,10,1355,1358,-3,1649,1704,-15,B6,209,N586JB,JFK,LGB,318,2465,13,58,2013-05-10T17:00:00Z
2013,11,21,1837,1855,-18,2029,2040,-11,MQ,3591,N836MQ,LGA,RDU,74,431,18,55,2013-11-21T23:00:00Z
2013,11,7,1451,1451,0,1607,1606,1,EV,5801,N13968,EWR,BUF,52,282,14,51,2013-11-07T19:00:00Z
2013,2,24,751,755,-4,1255,1110,NA,AA,2267,N3HFAA,LGA,MIA,NA,1096,7,55,2013-02-24T12:00:00Z
2013,12,10,NA,1600,NA,NA,1744,NA,9E,4276,NA,LGA,RIC,NA,292,16,0,2013-12-10T21:00:00Z
2013,8,19,1036,1038,-2,1139,1152,-13,UA,1163,N77520,EWR,BOS,41,200,10,38,2013-08-19T14:00:00Z
2013,7,20,808,815,-7,952,1008,-16,US,1059,N184US,EWR,CLT,76,529,8,15,2013-07-20T12:00:00Z
2013,11,25,1341,1345,-4,1656,1655,1,AA,1151,N3KSAA,LGA,DFW,225,1389,13,45,2013-11-25T18:00:00Z
2013,5,5,1016,1020,-4,1206,1210,-4,US,1103,N165US,EWR,CLT,87,529,10,20,2013-05-05T14:00:00Z
2013,4,27,1116,1125,-9,1256,1325,-29,EV,5406,N604QX,EWR,MSP,144,1008,11,25,2013-04-27T15:00:00Z
2013,11,8,553,600,-7,810,810,0,EV,3819,N16561,EWR,CVG,104,569,6,0,2013-11-08T11:00:00Z
2013,11,15,2055,2100,-5,2205,2239,-34,EV,5048,N760EV,LGA,RIC,51,292,21,0,2013-11-16T02:00:00Z
2013,9,30,905,910,-5,1031,1055,-24,AA,313,N471AA,LGA,ORD,105,733,9,10,2013-09-30T13:00:00Z
2013,6,17,2337,2225,72,27,2330,57,EV,5258,N605QX,LGA,MHT,32,195,22,25,2013-06-18T02:00:00Z
2013,1,6,1153,1125,28,1643,1618,25,UA,1283,N76254,EWR,SJU,201,1608,11,25,2013-01-06T16:00:00Z
2013,5,31,1626,1629,-3,1845,1853,-8,US,17,N510UW,JFK,PHX,290,2153,16,29,2013-05-31T20:00:00Z
2013,1,21,1922,1936,-14,2032,2056,-24,EV,5693,N909EV,LGA,IAD,55,229,19,36,2013-01-22T00:00:00Z
2013,11,22,1600,1600,0,2000,1947,13,DL,409,N703TW,JFK,SFO,380,2586,16,0,2013-11-22T21:00:00Z
2013,3,11,1128,1056,32,1232,1215,17,EV,4221,N13913,EWR,BUF,46,282,10,56,2013-03-11T14:00:00Z
2013,12,17,1822,1715,67,2110,2020,50,DL,1585,N353NB,LGA,MCO,149,950,17,15,2013-12-17T22:00:00Z
2013,2,17,1836,1805,31,1943,1921,22,B6,1016,N517JB,JFK,BOS,40,187,18,5,2013-02-17T23:00:00Z
2013,10,15,1021,1015,6,1208,1212,-4,US,2067,N183UW,JFK,CLT,83,541,10,15,2013-10-15T14:00:00Z
2013,4,7,1853,1855,-2,2044,2050,-6,MQ,4649,N534MQ,LGA,MSP,154,1020,18,55,2013-04-07T22:00:00Z
2013,9,26,1749,1759,-10,2021,2052,-31,B6,299,N663JB,LGA,MCO,123,950,17,59,2013-09-26T21:00:00Z
2013,4,2,1439,1455,-16,1742,1805,-23,AA,759,N3EMAA,LGA,DFW,219,1389,14,55,2013-04-02T18:00:00Z
2013,5,7,1723,1715,8,2014,2012,2,DL,503,N3769L,JFK,SAN,318,2446,17,15,2013-05-07T21:00:00Z
2013,5,1,1812,1815,-3,1935,1955,-20,MQ,3730,N5PBMQ,EWR,ORD,99,719,18,15,2013-05-01T22:00:00Z
2013,11,12,1043,1046,-3,1221,1227,-6,EV,4548,N21197,EWR,RDU,73,416,10,46,2013-11-12T15:00:00Z
2013,12,7,1005,1000,5,1314,1306,8,UA,254,N459UA,EWR,RSW,165,1068,10,0,2013-12-07T15:00:00Z
2013,12,25,557,600,-3,743,752,-9,DL,731,N369NB,LGA,DTW,88,502,6,0,2013-12-25T11:00:00Z
2013,6,20,1901,1905,-4,2009,2045,-36,WN,542,N426WN,LGA,MKE,109,738,19,5,2013-06-20T23:00:00Z
2013,1,1,1026,1030,-4,1351,1340,11,AA,19,N328AA,JFK,LAX,356,2475,10,30,2013-01-01T15:00:00Z
2013,4,4,834,830,4,1104,1106,-2,F9,835,N214FR,LGA,DEN,229,1620,8,30,2013-04-04T12:00:00Z
2013,1,11,828,828,0,1106,1105,1,B6,611,N236JB,JFK,JAX,118,828,8,28,2013-01-11T13:00:00Z
2013,7,25,908,915,-7,1020,1039,-19,DL,867,N348NB,JFK,BOS,39,187,9,15,2013-07-25T13:00:00Z
2013,4,17,2141,1850,171,2326,2035,171,AA,359,N4XSAA,LGA,ORD,119,733,18,50,2013-04-17T22:00:00Z
2013,6,4,1153,1200,-7,1325,1314,11,US,2173,N752US,LGA,DCA,40,214,12,0,2013-06-04T16:00:00Z
2013,11,14,626,630,-4,749,805,-16,AA,303,N4WJAA,LGA,ORD,119,733,6,30,2013-11-14T11:00:00Z
2013,7,9,1033,1013,20,1254,1256,-2,UA,806,N586UA,EWR,LAX,303,2454,10,13,2013-07-09T14:00:00Z
2013,4,11,1944,1944,0,2243,2255,-12,UA,768,N556UA,EWR,LAX,319,2454,19,44,2013-04-11T23:00:00Z
2013,5,19,837,830,7,1132,1147,-15,UA,1201,N18112,JFK,LAX,308,2475,8,30,2013-05-19T12:00:00Z
2013,7,3,859,903,-4,1112,1200,-48,UA,1626,N16709,EWR,SAN,292,2425,9,3,2013-07-03T13:00:00Z
2013,11,24,1156,1200,-4,1258,1314,-16,9E,2902,N932XJ,JFK,BOS,41,187,12,0,2013-11-24T17:00:00Z
2013,8,5,1706,1705,1,1841,1910,-29,AA,1711,N3DTAA,JFK,ORD,124,740,17,5,2013-08-05T21:00:00Z
2013,11,2,853,900,-7,1154,1210,-16,DL,422,N705TW,JFK,LAX,333,2475,9,0,2013-11-02T13:00:00Z
2013,12,30,608,610,-2,859,921,-22,UA,1701,N69804,EWR,FLL,151,1065,6,10,2013-12-30T11:00:00Z
2013,12,15,1930,1935,-5,2134,2141,-7,EV,4370,N11536,EWR,CHS,100,628,19,35,2013-12-16T00:00:00Z
2013,6,13,NA,1238,NA,NA,1428,NA,EV,5796,N16954,EWR,CLT,NA,529,12,38,2013-06-13T16:00:00Z
2013,4,17,1025,1030,-5,1300,1210,50,AA,321,N468AA,LGA,ORD,148,733,10,30,2013-04-17T14:00:00Z
2013,2,8,920,820,60,1107,955,72,MQ,4655,N525MQ,LGA,BNA,114,764,8,20,2013-02-08T13:00:00Z
2013,1,8,1039,1045,-6,1235,1252,-17,DL,1573,N335NW,LGA,MEM,152,963,10,45,2013-01-08T15:00:00Z
2013,10,28,1803,1810,-7,2059,2125,-26,DL,2139,N345NB,LGA,MIA,145,1096,18,10,2013-10-28T22:00:00Z
2013,12,8,825,830,-5,1121,1106,15,F9,509,N211FR,LGA,DEN,264,1620,8,30,2013-12-08T13:00:00Z
2013,2,28,1234,1200,34,1524,1448,36,B6,523,N507JB,EWR,MCO,145,937,12,0,2013-02-28T17:00:00Z
2013,9,23,1859,1900,-1,2114,2122,-8,DL,1715,N336NB,LGA,MSY,157,1183,19,0,2013-09-23T23:00:00Z
2013,7,14,1407,1355,12,1639,1615,24,EV,4160,N12564,EWR,TVC,93,644,13,55,2013-07-14T17:00:00Z
2013,2,19,1356,1400,-4,1625,1631,-6,B6,615,N296JB,JFK,JAX,133,828,14,0,2013-02-19T19:00:00Z
2013,3,12,1825,1830,-5,1956,2015,-19,MQ,4674,N526MQ,LGA,CLE,69,419,18,30,2013-03-12T22:00:00Z
2013,5,12,1901,1900,1,2025,2037,-12,UA,1112,N78285,LGA,ORD,113,733,19,0,2013-05-12T23:00:00Z
2013,3,18,1457,1500,-3,1652,1653,-1,US,720,N187US,EWR,CLT,88,529,15,0,2013-03-18T19:00:00Z
2013,9,14,1956,1959,-3,2244,2303,-19,UA,1730,N37422,EWR,FLL,143,1065,19,59,2013-09-14T23:00:00Z
2013,11,20,1918,1930,-12,2113,2136,-23,EV,4370,N13970,EWR,CHS,94,628,19,30,2013-11-21T00:00:00Z
2013,7,12,1013,807,126,1119,924,115,UA,1199,N76529,EWR,BOS,41,200,8,7,2013-07-12T12:00:00Z
2013,12,13,1346,1345,1,1655,1656,-1,DL,1779,N972DL,LGA,FLL,156,1076,13,45,2013-12-13T18:00:00Z
2013,4,30,2018,2020,-2,2227,2245,-18,MQ,4662,N5PBMQ,LGA,ATL,106,762,20,20,2013-05-01T00:00:00Z
2013,5,10,1834,1830,4,2116,2100,16,WN,1545,N246LV,EWR,MSY,168,1167,18,30,2013-05-10T22:00:00Z
2013,1,25,NA,1605,NA,NA,1750,NA,MQ,4415,N713MQ,LGA,RDU,NA,431,16,5,2013-01-25T21:00:00Z
2013,4,19,1908,1825,43,2051,2005,46,WN,1354,N774SW,LGA,BNA,132,764,18,25,2013-04-19T22:00:00Z
2013,6,9,1924,1925,-1,2127,2129,-2,9E,3525,N931XJ,JFK,ORD,113,740,19,25,2013-06-09T23:00:00Z
2013,1,27,752,755,-3,1038,1110,-32,AA,2267,N3DNAA,LGA,MIA,142,1096,7,55,2013-01-27T12:00:00Z
2013,9,26,652,630,22,749,742,7,UA,1686,N14731,EWR,BOS,36,200,6,30,2013-09-26T10:00:00Z
2013,3,24,1554,1529,25,1718,1702,16,EV,3815,N14916,EWR,BNA,124,748,15,29,2013-03-24T19:00:00Z
2013,10,23,1909,1900,9,2135,2133,2,DL,245,N3749D,JFK,PHX,293,2153,19,0,2013-10-23T23:00:00Z
2013,4,7,2307,2249,18,1,2359,2,B6,22,N294JB,JFK,SYR,41,209,22,49,2013-04-08T02:00:00Z
2013,10,28,1449,1450,-1,1639,1645,-6,MQ,3588,N531MQ,LGA,MSP,149,1020,14,50,2013-10-28T18:00:00Z
2013,10,19,1804,1729,35,2051,2030,21,UA,1626,N28457,EWR,SAN,320,2425,17,29,2013-10-19T21:00:00Z
2013,2,10,607,610,-3,811,817,-6,DL,1919,N326US,LGA,MSP,159,1020,6,10,2013-02-10T11:00:00Z
2013,11,24,NA,1545,NA,NA,1905,NA,AA,1156,N3KSAA,LGA,DFW,NA,1389,15,45,2013-11-24T20:00:00Z
2013,7,27,1150,1155,-5,1314,1332,-18,EV,4316,N13118,EWR,RDU,66,416,11,55,2013-07-27T15:00:00Z
2013,5,17,846,850,-4,940,1014,-34,9E,3465,N601LR,JFK,BOS,34,187,8,50,2013-05-17T12:00:00Z
2013,9,30,703,710,-7,956,1019,-23,DL,1879,N961DL,LGA,FLL,142,1076,7,10,2013-09-30T11:00:00Z
2013,2,25,1620,1505,75,1956,1820,96,AA,759,N3HRAA,LGA,DFW,229,1389,15,5,2013-02-25T20:00:00Z
2013,9,6,1342,1345,-3,1606,1650,-44,AA,117,N327AA,JFK,LAX,296,2475,13,45,2013-09-06T17:00:00Z
2013,7,22,904,905,-1,1006,1016,-10,B6,1634,N179JB,JFK,BTV,43,266,9,5,2013-07-22T13:00:00Z
2013,2,14,1906,1910,-4,2009,2034,-25,UA,1064,N37293,EWR,BOS,41,200,19,10,2013-02-15T00:00:00Z
2013,3,2,1110,1115,-5,1434,1425,9,AA,2099,N3BSAA,LGA,MIA,180,1096,11,15,2013-03-02T16:00:00Z
2013,11,1,1144,1129,15,1429,1429,0,AA,1139,N3JUAA,LGA,DFW,206,1389,11,29,2013-11-01T15:00:00Z
2013,2,27,1714,1715,-1,2020,2040,-20,DL,1088,N3753,JFK,SAN,320,2446,17,15,2013-02-27T22:00:00Z
2013,2,23,NA,1430,NA,NA,1606,NA,UA,778,NA,EWR,ORD,NA,719,14,30,2013-02-23T19:00:00Z
2013,11,15,1757,1729,28,2034,1953,41,F9,507,N209FR,LGA,DEN,235,1620,17,29,2013-11-15T22:00:00Z
2013,12,20,703,705,-2,1148,1156,-8,B6,3,N903JB,JFK,SJU,193,1598,7,5,2013-12-20T12:00:00Z
2013,2,2,1633,1635,-2,1811,1811,0,EV,4485,N14907,EWR,RDU,73,416,16,35,2013-02-02T21:00:00Z
2013,4,22,2152,2040,72,36,2356,40,B6,165,N768JB,JFK,PDX,316,2454,20,40,2013-04-23T00:00:00Z
2013,12,2,2145,2131,14,44,15,29,B6,611,N529JB,JFK,LAS,331,2248,21,31,2013-12-03T02:00:00Z
2013,1,3,1956,1940,16,2304,2241,23,B6,381,N547JB,LGA,FLL,156,1076,19,40,2013-01-04T00:00:00Z
2013,5,30,2008,2015,-7,2218,2240,-22,9E,4033,N8903A,LGA,TYS,90,647,20,15,2013-05-31T00:00:00Z
2013,11,23,1117,1000,77,1435,1245,110,B6,411,N624JB,JFK,LAS,353,2248,10,0,2013-11-23T15:00:00Z
2013,1,11,1504,1445,19,1703,1634,29,EV,4596,N21130,EWR,STL,139,872,14,45,2013-01-11T19:00:00Z
2013,12,27,1012,1000,12,1305,1337,-32,UA,1480,N73270,EWR,SFO,336,2565,10,0,2013-12-27T15:00:00Z
2013,1,7,1358,1159,119,1628,1431,117,EV,4090,N13978,EWR,JAX,124,820,11,59,2013-01-07T16:00:00Z
2013,3,10,610,615,-5,832,844,-12,DL,1743,N307DQ,JFK,ATL,113,760,6,15,2013-03-10T10:00:00Z
2013,4,12,1619,1529,50,1853,1740,73,EV,4684,N13956,EWR,SDF,122,642,15,29,2013-04-12T19:00:00Z
2013,10,29,2051,2059,-8,2325,2358,-33,UA,1416,N30401,EWR,MCO,136,937,20,59,2013-10-30T00:00:00Z
2013,9,13,1900,1815,45,2217,2135,42,AA,1611,N3BXAA,LGA,MIA,151,1096,18,15,2013-09-13T22:00:00Z
2013,6,22,830,834,-4,1124,1130,-6,UA,1684,N16709,EWR,MIA,154,1085,8,34,2013-06-22T12:00:00Z
2013,2,26,1208,1216,-8,1421,1415,6,EV,4143,N11199,EWR,DTW,96,488,12,16,2013-02-26T17:00:00Z
2013,11,7,1933,1935,-2,2213,2203,10,FL,1346,N966AT,LGA,ATL,125,762,19,35,2013-11-08T00:00:00Z
2013,7,20,1152,1200,-8,1251,1318,-27,EV,3265,N14177,EWR,BTV,43,266,12,0,2013-07-20T16:00:00Z
2013,2,25,936,940,-4,1122,1110,12,WN,376,N7714B,LGA,BNA,132,764,9,40,2013-02-25T14:00:00Z
2013,8,19,649,655,-6,1031,1101,-30,DL,315,N6708D,JFK,SJU,196,1598,6,55,2013-08-19T10:00:00Z
2013,11,14,1531,1530,1,1853,1905,-12,UA,257,N546UA,JFK,SFO,361,2586,15,30,2013-11-14T20:00:00Z
2013,7,15,2016,2019,-3,2322,2332,-10,UA,1680,N24702,EWR,MIA,157,1085,20,19,2013-07-16T00:00:00Z
2013,8,18,1533,1530,3,1823,1840,-17,DL,1935,N344NW,LGA,TPA,144,1010,15,30,2013-08-18T19:00:00Z
2013,10,7,1518,1400,78,1756,1512,164,US,2183,N751UW,LGA,DCA,50,214,14,0,2013-10-07T18:00:00Z
2013,11,17,1800,1650,70,2116,2002,74,B6,89,N583JB,JFK,SAN,348,2446,16,50,2013-11-17T21:00:00Z
2013,8,21,655,700,-5,957,930,27,DL,1547,N667DN,LGA,ATL,119,762,7,0,2013-08-21T11:00:00Z
2013,12,30,654,700,-6,955,1000,-5,DL,2285,N958DL,LGA,MCO,162,950,7,0,2013-12-30T12:00:00Z
2013,1,6,1506,1505,1,1809,1820,-11,AA,759,N3GUAA,LGA,DFW,213,1389,15,5,2013-01-06T20:00:00Z
2013,3,22,2008,2000,8,2254,2259,-5,B6,39,N561JB,JFK,PBI,141,1028,20,0,2013-03-23T00:00:00Z
2013,12,6,NA,1210,NA,NA,1520,NA,AA,1143,N3CCAA,LGA,DFW,NA,1389,12,10,2013-12-06T17:00:00Z
2013,10,24,1039,1046,-7,1350,1330,20,B6,483,N638JB,JFK,MCO,153,944,10,46,2013-10-24T14:00:00Z
2013,9,28,1811,1812,-1,2040,2131,-51,DL,83,N913DL,JFK,MIA,131,1089,18,12,2013-09-28T22:00:00Z
2013,6,28,2321,2115,126,305,131,94,DL,347,N397DA,JFK,SJU,192,1598,21,15,2013-06-29T01:00:00Z
2013,8,6,1149,1155,-6,1316,1310,6,MQ,3461,N543MQ,LGA,BNA,106,764,11,55,2013-08-06T15:00:00Z
2013,4,19,1657,1600,57,1803,1720,43,US,2181,N750UW,LGA,DCA,47,214,16,0,2013-04-19T20:00:00Z
2013,4,18,2054,2100,-6,2307,2325,-18,DL,1247,N328NW,LGA,ATL,106,762,21,0,2013-04-19T01:00:00Z
2013,10,4,654,700,-6,1021,1025,-4,DL,269,N624AG,JFK,SFO,348,2586,7,0,2013-10-04T11:00:00Z
2013,5,4,1914,1915,-1,2107,2216,-69,UA,1557,N36447,EWR,LAS,276,2227,19,15,2013-05-04T23:00:00Z
2013,6,15,1202,1209,-7,1427,1423,4,UA,1625,N17719,EWR,DEN,238,1605,12,9,2013-06-15T16:00:00Z
2013,5,8,1016,1020,-4,1155,1210,-15,US,1103,N178US,EWR,CLT,80,529,10,20,2013-05-08T14:00:00Z
2013,8,18,1938,1940,-2,2259,2255,4,B6,161,N644JB,JFK,SMF,328,2521,19,40,2013-08-18T23:00:00Z
2013,11,7,1408,1404,4,1707,1703,4,UA,1232,N77431,EWR,IAH,210,1400,14,4,2013-11-07T19:00:00Z
2013,7,30,726,731,-5,901,920,-19,EV,5814,N14542,EWR,CMH,74,463,7,31,2013-07-30T11:00:00Z
2013,1,25,1647,1630,17,1915,1925,-10,UA,952,N664UA,EWR,IAH,192,1400,16,30,2013-01-25T21:00:00Z
2013,1,9,744,759,-15,852,914,-22,EV,4233,N12922,EWR,BTV,45,266,7,59,2013-01-09T12:00:00Z
2013,1,1,1716,1545,91,2140,2039,61,B6,703,N651JB,JFK,SJU,183,1598,15,45,2013-01-01T20:00:00Z
2013,4,20,1731,1700,31,1913,1850,23,AA,345,N554AA,LGA,ORD,119,733,17,0,2013-04-20T21:00:00Z
2013,9,16,1530,1527,3,1706,1701,5,UA,460,N436UA,EWR,CLE,69,404,15,27,2013-09-16T19:00:00Z
2013,7,24,1502,1425,37,1635,1625,10,EV,4949,N754EV,LGA,GSO,66,461,14,25,2013-07-24T18:00:00Z
2013,3,26,2057,2100,-3,8,32,-24,DL,2363,N624AG,JFK,LAX,343,2475,21,0,2013-03-27T01:00:00Z
2013,11,28,1513,1520,-7,1643,1705,-22,AA,341,N425AA,LGA,ORD,127,733,15,20,2013-11-28T20:00:00Z
2013,12,7,1240,1244,-4,1339,1359,-20,EV,4233,N13969,EWR,BTV,41,266,12,44,2013-12-07T17:00:00Z
2013,12,11,2104,1805,179,2355,2123,152,UA,312,N454UA,EWR,SAN,322,2425,18,5,2013-12-11T23:00:00Z
2013,6,21,1600,1555,5,1849,1904,-15,DL,1753,N375DA,JFK,MCO,126,944,15,55,2013-06-21T19:00:00Z
2013,11,1,2244,2140,64,148,40,68,AA,185,N338AA,JFK,LAX,320,2475,21,40,2013-11-02T01:00:00Z
2013,5,2,1356,1400,-4,1705,1730,-25,DL,1565,N722TW,JFK,SFO,325,2586,14,0,2013-05-02T18:00:00Z
2013,5,3,2049,2022,27,2249,2252,-3,B6,179,N507JB,JFK,PHX,272,2153,20,22,2013-05-04T00:00:00Z
2013,1,10,806,822,-16,1004,1019,-15,EV,4691,N18557,EWR,DAY,92,533,8,22,2013-01-10T13:00:00Z
2013,4,19,1106,1108,-2,1356,1412,-16,B6,673,N705JB,JFK,LAX,327,2475,11,8,2013-04-19T15:00:00Z
2013,8,14,1455,1455,0,1651,1635,16,MQ,3231,N942MQ,JFK,PIT,67,340,14,55,2013-08-14T18:00:00Z
2013,11,4,1642,1629,13,1817,1807,10,EV,3813,N16561,EWR,GSO,72,445,16,29,2013-11-04T21:00:00Z
2013,4,11,1329,1228,61,1529,1437,52,EV,4464,N13908,EWR,IND,101,645,12,28,2013-04-11T16:00:00Z
2013,10,3,1056,1100,-4,1250,1309,-19,DL,2452,N318NB,LGA,DTW,82,502,11,0,2013-10-03T15:00:00Z
2013,12,12,1254,1229,25,1418,1345,33,B6,1386,N190JB,JFK,ROC,57,264,12,29,2013-12-12T17:00:00Z
2013,11,24,1213,1208,5,1501,1500,1,B6,53,N535JB,JFK,PBI,146,1028,12,8,2013-11-24T17:00:00Z
